route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"13-101-D-j26-1","TA","10.TA.13-101-D-j26-1.5.H","13-101-D-j26-1.5.H","Linz/Donau Hauptbahnhof","EC 335","0",""
"13-101-D-j26-1","TA","11.TA.13-101-D-j26-1.5.H","13-101-D-j26-1.5.H","Linz/Donau Hauptbahnhof","EC 333","0",""
"13-101-D-j26-1","TA","12.TA.13-101-D-j26-1.6.H","13-101-D-j26-1.6.H","Linz/Donau Hauptbahnhof","EC 337","0",""
"13-101-D-j26-1","TA","2.TA.13-101-D-j26-1.1.R","13-101-D-j26-1.1.R","Praha hlavní nádraží","EC 330","1",""
"13-101-D-j26-1","TA","3.TA.13-101-D-j26-1.2.R","13-101-D-j26-1.2.R","Praha hlavní nádraží","EC 334","1",""
"13-101-D-j26-1","TA","4.TA.13-101-D-j26-1.3.R","13-101-D-j26-1.3.R","Praha hlavní nádraží","EC 336","1",""
"13-101-D-j26-1","TA","9.TA.13-101-D-j26-1.5.H","13-101-D-j26-1.5.H","Linz/Donau Hauptbahnhof","EC 331","0",""
"13-A10-j26-1","TA","1.TA.13-A10-j26-1.1.R","13-A10-j26-1.1.R","Villach Hauptbahnhof","IC 756","1","1443"
"13-A10-j26-1","TA+cz","10.TA.13-A10-j26-1.7.R","13-A10-j26-1.7.R","Salzburg Hauptbahnhof","IC 890","1",""
"13-A10-j26-1","TA+fg100","11.TA.13-A10-j26-1.8.R","13-A10-j26-1.8.R","Unzmarkt","IR 884","1",""
"13-A10-j26-1","TA+eE","12.TA.13-A10-j26-1.9.R","13-A10-j26-1.9.R","Unzmarkt","IR 884","1",""
"13-A10-j26-1","TA+49100","13.TA.13-A10-j26-1.10.R","13-A10-j26-1.10.R","Klagenfurt Hauptbahnhof","IR 588","1",""
"13-A10-j26-1","TA+m9000","14.TA.13-A10-j26-1.10.R","13-A10-j26-1.10.R","Klagenfurt Hauptbahnhof","IR 588","1",""
"13-A10-j26-1","TA+jA","15.TA.13-A10-j26-1.10.R","13-A10-j26-1.10.R","Klagenfurt Hauptbahnhof","IR 588","1",""
"13-A10-j26-1","TA+3i100","16.TA.13-A10-j26-1.10.R","13-A10-j26-1.10.R","Klagenfurt Hauptbahnhof","IR 584","1",""
"13-A10-j26-1","TA+jA","17.TA.13-A10-j26-1.10.R","13-A10-j26-1.10.R","Klagenfurt Hauptbahnhof","IR 584","1",""
"13-A10-j26-1","TA","18.TA.13-A10-j26-1.10.R","13-A10-j26-1.10.R","Klagenfurt Hauptbahnhof","IR 688","1",""
"13-A10-j26-1","TA+fg100","19.TA.13-A10-j26-1.11.R","13-A10-j26-1.11.R","Klagenfurt Hauptbahnhof","IR 686","1",""
"13-A10-j26-1","TA","2.TA.13-A10-j26-1.2.R","13-A10-j26-1.2.R","Salzburg Hauptbahnhof","IC 798","1",""
"13-A10-j26-1","TA+49100","20.TA.13-A10-j26-1.12.R","13-A10-j26-1.12.R","Klagenfurt Hauptbahnhof","IR 680","1",""
"13-A10-j26-1","TA+m9000","21.TA.13-A10-j26-1.12.R","13-A10-j26-1.12.R","Klagenfurt Hauptbahnhof","IR 680","1",""
"13-A10-j26-1","TA+jA","22.TA.13-A10-j26-1.12.R","13-A10-j26-1.12.R","Klagenfurt Hauptbahnhof","IR 680","1",""
"13-A10-j26-1","TA","23.TA.13-A10-j26-1.13.R","13-A10-j26-1.13.R","Klagenfurt Hauptbahnhof","IR 586","1",""
"13-A10-j26-1","TA+3i100","24.TA.13-A10-j26-1.14.R","13-A10-j26-1.14.R","Klagenfurt Hauptbahnhof","IR 582","1",""
"13-A10-j26-1","TA+jA","25.TA.13-A10-j26-1.14.R","13-A10-j26-1.14.R","Klagenfurt Hauptbahnhof","IR 582","1",""
"13-A10-j26-1","TA+3i100","26.TA.13-A10-j26-1.15.R","13-A10-j26-1.15.R","Klagenfurt Hauptbahnhof","IR 580","1",""
"13-A10-j26-1","TA+jA","27.TA.13-A10-j26-1.15.R","13-A10-j26-1.15.R","Klagenfurt Hauptbahnhof","IR 580","1",""
"13-A10-j26-1","TA+lq000","28.TA.13-A10-j26-1.16.H","13-A10-j26-1.16.H","Wien Hauptbahnhof","IC 759","0","1444"
"13-A10-j26-1","TA+d1100","29.TA.13-A10-j26-1.16.H","13-A10-j26-1.16.H","Wien Hauptbahnhof","IC 759","0","1445"
"13-A10-j26-1","TA","3.TA.13-A10-j26-1.2.R","13-A10-j26-1.2.R","Salzburg Hauptbahnhof","IC 796","1",""
"13-A10-j26-1","TA","30.TA.13-A10-j26-1.17.H","13-A10-j26-1.17.H","Villach Hauptbahnhof","IC 799","0",""
"13-A10-j26-1","TA","31.TA.13-A10-j26-1.17.H","13-A10-j26-1.17.H","Villach Hauptbahnhof","IC 797","0",""
"13-A10-j26-1","TA","32.TA.13-A10-j26-1.17.H","13-A10-j26-1.17.H","Villach Hauptbahnhof","IC 899","0",""
"13-A10-j26-1","TA","33.TA.13-A10-j26-1.17.H","13-A10-j26-1.17.H","Villach Hauptbahnhof","IC 793","0",""
"13-A10-j26-1","TA","34.TA.13-A10-j26-1.18.H","13-A10-j26-1.18.H","Villach Hauptbahnhof","IC 791","0",""
"13-A10-j26-1","TA","35.TA.13-A10-j26-1.18.H","13-A10-j26-1.18.H","Villach Hauptbahnhof","IC 795","0",""
"13-A10-j26-1","TA+bj","36.TA.13-A10-j26-1.19.H","13-A10-j26-1.19.H","Klagenfurt Hauptbahnhof","IC 891","0",""
"13-A10-j26-1","TA+da","37.TA.13-A10-j26-1.20.H","13-A10-j26-1.20.H","Graz Hauptbahnhof","IC 891","0",""
"13-A10-j26-1","TA+3i100","38.TA.13-A10-j26-1.21.H","13-A10-j26-1.21.H","Graz Hauptbahnhof","IR 585","0",""
"13-A10-j26-1","TA+jA","39.TA.13-A10-j26-1.21.H","13-A10-j26-1.21.H","Graz Hauptbahnhof","IR 585","0",""
"13-A10-j26-1","TA","4.TA.13-A10-j26-1.2.R","13-A10-j26-1.2.R","Salzburg Hauptbahnhof","IC 792","1",""
"13-A10-j26-1","TA","40.TA.13-A10-j26-1.22.H","13-A10-j26-1.22.H","Graz Hauptbahnhof","IR 687","0",""
"13-A10-j26-1","TA","41.TA.13-A10-j26-1.23.H","13-A10-j26-1.23.H","Graz Hauptbahnhof","IR 689","0",""
"13-A10-j26-1","TA+bi100","42.TA.13-A10-j26-1.23.H","13-A10-j26-1.23.H","Graz Hauptbahnhof","IR 681","0",""
"13-A10-j26-1","TA+mj100","43.TA.13-A10-j26-1.23.H","13-A10-j26-1.23.H","Graz Hauptbahnhof","IR 681","0",""
"13-A10-j26-1","TA+0n","44.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 581","0",""
"13-A10-j26-1","TA+jA","45.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 581","0",""
"13-A10-j26-1","TA+dn","46.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 581","0",""
"13-A10-j26-1","TA+3i100","47.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 589","0",""
"13-A10-j26-1","TA+jA","48.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 589","0",""
"13-A10-j26-1","TA+bi100","49.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 583","0",""
"13-A10-j26-1","TA","5.TA.13-A10-j26-1.3.R","13-A10-j26-1.3.R","Salzburg Hauptbahnhof","IC 896","1",""
"13-A10-j26-1","TA+jA","50.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 583","0",""
"13-A10-j26-1","TA","51.TA.13-A10-j26-1.25.H","13-A10-j26-1.25.H","Graz Hauptbahnhof","IR 587","0",""
"13-A10-j26-1","TA+sj100","52.TA.13-A10-j26-1.24.H","13-A10-j26-1.24.H","Graz Hauptbahnhof","IR 583","0",""
"13-A10-j26-1","TA+eE","53.TA.13-A10-j26-1.11.R","13-A10-j26-1.11.R","Klagenfurt Hauptbahnhof","IR 686","1",""
"13-A10-j26-1","TA+sj100","54.TA.13-A10-j26-1.23.H","13-A10-j26-1.23.H","Graz Hauptbahnhof","IR 681","0",""
"13-A10-j26-1","TA+0l","55.TA.13-A10-j26-1.23.H","13-A10-j26-1.23.H","Graz Hauptbahnhof","IR 681","0",""
"13-A10-j26-1","TA","6.TA.13-A10-j26-1.4.R","13-A10-j26-1.4.R","Salzburg Hauptbahnhof","IC 898","1",""
"13-A10-j26-1","TA","7.TA.13-A10-j26-1.5.R","13-A10-j26-1.5.R","Salzburg Hauptbahnhof","IC 794","1",""
"13-A10-j26-1","TA","8.TA.13-A10-j26-1.5.R","13-A10-j26-1.5.R","Salzburg Hauptbahnhof","IC 790","1",""
"13-A10-j26-1","TA+co","9.TA.13-A10-j26-1.6.R","13-A10-j26-1.6.R","Salzburg Hauptbahnhof","IC 890","1",""
"13-A12-1-j26-1","TA+as100","1.TA.13-A12-1-j26-1.1.R","13-A12-1-j26-1.1.R","Flughafen Wien Bahnhof","IC 1249","1",""
"13-A12-1-j26-1","TA","11.TA.13-A12-1-j26-1.5.H","13-A12-1-j26-1.5.H","Wien Hauptbahnhof","IC 842","0",""
"13-A12-1-j26-1","TA+bs100","12.TA.13-A12-1-j26-1.6.H","13-A12-1-j26-1.6.H","Wien Hauptbahnhof","IC 1244","0",""
"13-A12-1-j26-1","TA+dn","13.TA.13-A12-1-j26-1.6.H","13-A12-1-j26-1.6.H","Wien Hauptbahnhof","IC 1244","0",""
"13-A12-1-j26-1","TA+1l000","14.TA.13-A12-1-j26-1.6.H","13-A12-1-j26-1.6.H","Wien Hauptbahnhof","IC 1244","0",""
"13-A12-1-j26-1","TA+1l000","2.TA.13-A12-1-j26-1.1.R","13-A12-1-j26-1.1.R","Flughafen Wien Bahnhof","IC 1249","1",""
"13-A12-1-j26-1","TA","3.TA.13-A12-1-j26-1.2.R","13-A12-1-j26-1.2.R","Wien Hauptbahnhof","EC 70","1",""
"13-A12-1-j26-1","TA","4.TA.13-A12-1-j26-1.2.R","13-A12-1-j26-1.2.R","Wien Hauptbahnhof","EC 78","1",""
"13-A12-1-j26-1","TA+tN","5.TA.13-A12-1-j26-1.3.R","13-A12-1-j26-1.3.R","Bohumín","EC 206","1",""
"13-A12-1-j26-1","TA+tL","6.TA.13-A12-1-j26-1.3.R","13-A12-1-j26-1.3.R","Bohumín","EC 206","1",""
"13-A12-2-j26-1","TA+d1100","1.TA.13-A12-2-j26-1.1.R","13-A12-2-j26-1.1.R","Wien Hauptbahnhof","IC 759","1","1445"
"13-A12-2-j26-1","TA+f0","10.TA.13-A12-2-j26-1.7.H","13-A12-2-j26-1.7.H","Zagreb Glavni kolodvor","EC 79","0","1442"
"13-A12-2-j26-1","TA","11.TA.13-A12-2-j26-1.8.H","13-A12-2-j26-1.8.H","Ljubljana železniška postaja","EC 71","0","1441"
"13-A12-2-j26-1","TA+h0","12.TA.13-A12-2-j26-1.8.H","13-A12-2-j26-1.8.H","Ljubljana železniška postaja","EC 79","0","1442"
"13-A12-2-j26-1","TA+lq000","2.TA.13-A12-2-j26-1.1.R","13-A12-2-j26-1.1.R","Wien Hauptbahnhof","IC 759","1","1444"
"13-A12-2-j26-1","TA","3.TA.13-A12-2-j26-1.2.H","13-A12-2-j26-1.2.H","Villach Hauptbahnhof","IC 756","0","1443"
"13-A12-2-j26-1","TA+4i100","4.TA.13-A12-2-j26-1.2.H","13-A12-2-j26-1.2.H","Villach Hauptbahnhof","IC 850","0",""
"13-A12-2-j26-1","TA+rm100","5.TA.13-A12-2-j26-1.3.H","13-A12-2-j26-1.3.H","Graz Hauptbahnhof","IC 850","0",""
"13-A12-2-j26-1","TA","6.TA.13-A12-2-j26-1.4.H","13-A12-2-j26-1.4.H","Graz Hauptbahnhof","IC 558","0",""
"13-A12-2-j26-1","TA+dk","7.TA.13-A12-2-j26-1.5.H","13-A12-2-j26-1.5.H","Graz Hauptbahnhof","IC 1154","0",""
"13-A12-2-j26-1","TA+tL","8.TA.13-A12-2-j26-1.6.H","13-A12-2-j26-1.6.H","Graz Hauptbahnhof","EC 207","0",""
"13-A12-2-j26-1","TA+tN","9.TA.13-A12-2-j26-1.6.H","13-A12-2-j26-1.6.H","Graz Hauptbahnhof","EC 207","0",""
"13-A12-j26-1","TA+eO","19.TA.13-A12-j26-1.4.R","13-A12-j26-1.4.R","Warszawa Wschodnia","IC 416","1","1446"
"13-A12-j26-1","TA+tL","20.TA.13-A12-j26-1.4.R","13-A12-j26-1.4.R","Warszawa Wschodnia","IC 416","1","1447"
"13-A12-j26-1","TA+tL","21.TA.13-A12-j26-1.4.R","13-A12-j26-1.4.R","Warszawa Wschodnia","IC 406","1","1447"
"13-A12-j26-1","TA+dn","22.TA.13-A12-j26-1.4.R","13-A12-j26-1.4.R","Warszawa Wschodnia","IC 406","1","1446"
"13-A12-j26-1","TA+0g","23.TA.13-A12-j26-1.4.R","13-A12-j26-1.4.R","Warszawa Wschodnia","IC 406","1","1448"
"13-A12-j26-1","TA+0g","24.TA.13-A12-j26-1.4.R","13-A12-j26-1.4.R","Warszawa Wschodnia","IC 416","1","1448"
"13-A12-j26-1","TA+o1100","39.TA.13-A12-j26-1.6.R","13-A12-j26-1.6.R","Bohumín","EC 204","1",""
"13-A12-j26-1","TA+n1100","40.TA.13-A12-j26-1.6.R","13-A12-j26-1.6.R","Bohumín","EC 204","1",""
"13-A12-j26-1","TA+q1100","41.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 204","1",""
"13-A12-j26-1","TA+q1100","42.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 100","1",""
"13-A12-j26-1","TA+tO","43.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 102","1",""
"13-A12-j26-1","TA+tN","44.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 102","1",""
"13-A12-j26-1","TA+rX","45.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 102","1",""
"13-A12-j26-1","TA+p1100","46.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 100","1",""
"13-A12-j26-1","TA+p1100","47.TA.13-A12-j26-1.7.R","13-A12-j26-1.7.R","Warszawa Wschodnia","EC 204","1",""
"13-A12-j26-1","TA+r1100","48.TA.13-A12-j26-1.8.R","13-A12-j26-1.8.R","Katowice stacja kolejowa","EC 100","1",""
"13-A12-j26-1","TA+tQ","49.TA.13-A12-j26-1.8.R","13-A12-j26-1.8.R","Katowice stacja kolejowa","EC 100","1",""
"13-A12-j26-1","TA+n1100","50.TA.13-A12-j26-1.8.R","13-A12-j26-1.8.R","Katowice stacja kolejowa","EC 100","1",""
"13-A12-j26-1","TA+tN","51.TA.13-A12-j26-1.9.R","13-A12-j26-1.9.R","Warszawa Wschodnia","EC 106","1",""
"13-A12-j26-1","TA+tL","52.TA.13-A12-j26-1.9.R","13-A12-j26-1.9.R","Warszawa Wschodnia","EC 106","1",""
"13-A12-j26-1","TA+tN","53.TA.13-A12-j26-1.10.R","13-A12-j26-1.10.R","Bohumín","EC 202","1",""
"13-A12-j26-1","TA+tL","54.TA.13-A12-j26-1.10.R","13-A12-j26-1.10.R","Bohumín","EC 202","1",""
"13-A12-j26-1","TA+2g000","77.TA.13-A12-j26-1.13.H","","Wien Westbahnhof","IC 407","0",""
"13-A12-j26-1","TA+tQ","78.TA.13-A12-j26-1.13.H","","Wien Westbahnhof","IC 407","0",""
"13-A12-j26-1","TA+hj","79.TA.13-A12-j26-1.13.H","","Wien Westbahnhof","IC 407","0",""
"13-A12-j26-1","TA+0y","80.TA.13-A12-j26-1.13.H","","Wien Westbahnhof","IC 407","0",""
"13-A12-j26-1","TA+n1100","85.TA.13-A12-j26-1.14.H","13-A12-j26-1.14.H","Wien Westbahnhof","IC 205","0","1449"
"13-A12-j26-1","TA+o1100","86.TA.13-A12-j26-1.14.H","13-A12-j26-1.14.H","Wien Westbahnhof","IC 205","0","1450"
"13-A12-j26-1","TA+tN","87.TA.13-A12-j26-1.15.H","13-A12-j26-1.15.H","Wien Westbahnhof","EC 203","0","1451"
"13-A12-j26-1","TA+tL","88.TA.13-A12-j26-1.15.H","13-A12-j26-1.15.H","Wien Westbahnhof","EC 107","0","1452"
"13-A12-j26-1","TA+tN","89.TA.13-A12-j26-1.15.H","13-A12-j26-1.15.H","Wien Westbahnhof","EC 107","0","1453"
"13-A12-j26-1","TA+tL","90.TA.13-A12-j26-1.15.H","13-A12-j26-1.15.H","Wien Westbahnhof","EC 103","0","1454"
"13-A12-j26-1","TA+tL","91.TA.13-A12-j26-1.15.H","13-A12-j26-1.15.H","Wien Westbahnhof","EC 203","0","1455"
