stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:49:981:4","Rankgasse 48A","48.21020515","16.31023451","","","Pat:49:981","Level 0",""
"at:49:981:5","Thaliastraße","48.21180348","16.31160893","","2","Pat:49:981","Level 0",""
"at:49:981:6","Huttengasse","48.21186335","16.31095316","","2","Pat:49:981","Level 0",""
"at:49:981:7","Koppstraße","48.21008542","16.31115977","","2","Pat:49:981","Level 0",""
"at:49:981:8","Rankgasse","48.21025903","16.31035129","","2","Pat:49:981","Level 0",""
"at:49:981:9","ZG","48.21036079","16.31076451","","3","Pat:49:981","Level -1",""
"be:26:8814001:1","Zugang SüdOst","50.83497238","4.33701229","","","Pbe:26:8814001","Level 0",""
"be:26:8814001:10","Bus","50.83524470","4.33590737","","","Pbe:26:8814001","Level 0",""
"be:26:8814001:11","Fernbus","50.83556808","4.33353581","","","Pbe:26:8814001","Level 0",""
"be:26:8814001:2","Zugang NordWest","50.83598791","4.33425446","","","Pbe:26:8814001","Level 0",""
"be:26:8814001:90","Zug","50.83524470","4.33590737","","","Pbe:26:8814001","Level 0",""
"be:26:8814001:90:1","Bruxelles Midi","50.83535817","4.33581753","","","Pbe:26:8814001","Level 0","1"
"ch:23016:20302:0:2","Buchs Bahnhof","47.16901262","9.47851982","","","Pch:23016:20302","Level 0","2"
"ch:23016:20302:1","Zugang","47.16844466","9.47816948","","","Pch:23016:20302","Level 0",""
"ch:23016:20302:30","Bus","47.16803548","9.47813355","","","Pch:23016:20302","Level 0",""
"ch:23016:20302:90","Buchs Bahnhof","47.16845077","9.47871745","","","Pch:23016:20302","Level 0",""
"ch:23016:20307:90","St. Gallen Bahnhof","47.42320764","9.36934756","","","Pch:23016:20307","Level 0",""
"ch:23016:20309:1","Zugang","47.45327201","9.63753959","","2","Pch:23016:20309","Level 0",""
"ch:23016:20309:2","Bus","47.45305941","9.63794383","","","Pch:23016:20309","Level 0",""
"ch:23016:20309:30","bus","47.45324164","9.63709942","","","Pch:23016:20309","Level 0",""
"ch:23016:20309:90","St.Margrethen Bahnhof","47.45336313","9.63782705","","","Pch:23016:20309","Level 0",""
"ch:23016:20309:90:1","St.Margrethen Bahnhof","47.45338742","9.63770129","","","Pch:23016:20309","Level 0","1"
"ch:23016:20329:0:2","Sargans Bahnhof","47.04515111","9.44485096","","","Pch:23016:20329","Level 0","2"
"ch:23016:20329:1","Zugang","47.04593464","9.44527317","","","Pch:23016:20329","Level 0",""
"ch:23016:20329:30","Bus","47.04546942","9.44496775","","","Pch:23016:20329","Level 0",""
"ch:23016:20329:90","Sargans Bahnhof","47.04510827","9.44471622","","","Pch:23016:20329","Level 0",""
"ch:23026:20038:1","Zugang","47.49999928","8.72412363","","","Pch:23026:20038","Level 0",""
"ch:23026:20038:30","Bus","47.50012065","8.72422244","","","Pch:23026:20038","Level 0",""
"ch:23026:20038:90","Winterthur Hauptbahnhof","47.50033913","8.72357566","","","Pch:23026:20038","Level 0",""
"ch:23026:688:1","Bahnhofplatz","47.37742190","8.53978933","","2","Pch:23026:688","Level 0",""
"ch:23026:688:2","Bahnhofquai","47.37768956","8.54128054","","2","Pch:23026:688","Level 0",""
"ch:23026:688:81","B+R","47.37818228","8.54019357","","3","Pch:23026:688","Level 0",""
"ch:23026:688:90","Zürich HB","47.37831002","8.54039120","","","Pch:23026:688","Level 0",""
"ch:23026:688:91:3","Zürich HB","47.37813970","8.53746270","","","Pch:23026:688","Level 0","3"
"cz:0:5433295:0:1","Brno hlavní nádraží","49.19036912","16.61233794","","","Pcz:0:5433295","Level 0","1"
"cz:0:5433425:0:1","Břeclav","48.75398841","16.89293570","","","Pcz:0:5433425","Level 0","1"
"cz:0:5433425:2","g2","48.75383442","16.89300756","","","Pcz:0:5433425","Level 0",""
"cz:0:5433425:3","g3","48.75368043","16.89312435","","","Pcz:0:5433425","Level 0",""
"cz:0:5433425:4","g1a","48.75304672","16.89193857","","","Pcz:0:5433425","Level 0",""
"cz:0:5433425:5","b1","48.75413055","16.89232484","","","Pcz:0:5433425","Level 0",""
"cz:0:5433425:6","b2","48.75490047","16.89338486","","","Pcz:0:5433425","Level 0",""
"cz:0:5436275:0:1","Šatov, železniční stanice","48.78076889","16.02603450","","","Pcz:0:5436275","Level 0","1"
"cz:0:5455659:1:1","Děčín hlavní nádrazí","50.77365981","14.20102615","","","Pcz:0:5455659","Level 0","1"
"cz:0:5457076:0:1","Praha hlavní nádraží","50.08348186","14.43588170","","","Pcz:55100:NVBW_99212","Level 0","1"
"cz:0:5457256:1:1","Praha-Holešovice","50.11062944","14.44004988","","","Pcz:0:5457256","Level 0","1"
"cz:0:5473632:0:1","České Velenice","48.76966291","14.95791966","","","Pcz:0:5473632","Level 0","1"
"cz:0:5473632:2","bus","48.76964515","14.95794661","","","Pcz:0:5473632","Level 0",""
"cz:55100:5457076:11","flix","50.08330317","14.43453423","","","Pcz:55100:NVBW_99212","Level 0",""
"cz:55803:NVBW_CSD_5:0:1","Bohumín","49.90066206","18.35948032","","","Pcz:55803:NVBW_CSD_5","Level 0","1"
"de:02000:10950:1:5","Hamburg Hauptbahnhof","53.55238472","10.00749278","","","","Level 0","5"
"de:02000:10950:11:1","Hamburg Hauptbahnhof","53.55247545","10.00809465","","","","Level 0","1"
"de:02000:10950:3:11","Hamburg Hauptbahnhof","53.55227799","10.00675616","","","","Level 0","11"
"de:02000:10950:4:14","Hamburg Hauptbahnhof","53.55221395","10.00628005","","","","Level 0","14"
"de:02000:80026","Bus","53.55166425","9.93427110","","","Pde:02000:80953","Level 0",""
"de:02000:80953:1:5","Hamburg-Altona","53.55308917","9.93470229","","","Pde:02000:80953","Level 0","5"
"de:02000:80953:10","S einw","53.55185104","9.93451364","","","Pde:02000:80953","Level -1",""
"de:02000:80953:11","S ausw","53.55188306","9.93479212","","","Pde:02000:80953","Level -1",""
"de:02000:80953:3:9","Hamburg-Altona","53.55307316","9.93523230","","","Pde:02000:80953","Level 0","9"
"de:05315:11201:7:72","Köln Hauptbahnhof","50.94313432","6.95808968","","","Pde:05315:11201","Level 0","2"
"de:05515:41000:89","SEV","51.95725889","7.63420668","","","Pde:05515:41000","Level 0",""
"de:05515:41000:91:2","Münster (Westf) Hbf","51.95704853","7.63524872","","","Pde:05515:41000","Level 0","2"
"de:05515:41000:91:3","Münster (Westf) Hbf","51.95702085","7.63544635","","","Pde:05515:41000","Level 0","3"
"de:05515:41000:92","Gl2+3","51.95692674","7.63560805","","","Pde:05515:41000","Level 0",""
"de:05515:41000:93","Gl2+3","51.95688799","7.63592246","","","Pde:05515:41000","Level 0",""
"de:05515:41000:94:14","Münster (Westf) Hbf","51.95692120","7.63619195","","","Pde:05515:41000","Level 0","14"
"de:05913:131:90:10","Dortmund Hauptbahnhof","51.51772318","7.45877469","","","Pde:05913:131","Level 0","10"
"de:05913:131:91:16","Dortmund Hauptbahnhof","51.51788529","7.45872079","","","Pde:05913:131","Level 0","16"
"de:08111:6115:1:1","Stuttgart Hauptbahnhof 1","48.78474655","9.18321664","","","","Level 1","1"
"de:08111:6115:3:5","Stuttgart Hauptbahnhof 5","48.78474655","9.18321664","","","","Level 1","5"
"de:08111:6115:5:10","Stuttgart Hauptbahnhof 10","48.78474655","9.18321664","","","","Level 1","10"
"de:08111:6115:5:9","Stuttgart Hauptbahnhof 9","48.78474655","9.18321664","","","","Level 1","9"
"de:08111:6115:8:16","Stuttgart Hauptbahnhof 16","48.78474655","9.18321664","","","","Level 1","16"
"de:08421:1008:31:1","Ulm Hauptbahnhof","48.39934721","9.98293284","","","","Level 0","1"
"de:08421:1008:32:2","Ulm Hauptbahnhof","48.39935317","9.98280707","","","","Level 0","2"
"de:09161:9000:3:2","Ingolstadt Hbf","48.74458254","11.43712562","","","","Level 0","2"
"de:09161:9000:3:3","Ingolstadt Hbf","48.74460031","11.43726935","","","","Level 0","3"
"de:09161:9000:4:4","Ingolstadt Hbf","48.74461216","11.43733223","","","","Level 0","4"
"de:09161:9000:5:7","Ingolstadt Hbf","48.74467140","11.43768257","","","","Level 0","7"
"de:09162:100:1","Bussteige HBN 1-3","48.14135158","11.55891920","","","Pde:09162:100","Level 0",""
"de:09162:100:11:11","München Hauptbahnhof","48.13988293","11.55749088","","","Pde:09162:100","Level 1","11"
"de:09162:100:11:12","München Hauptbahnhof","48.13993688","11.55749088","","","Pde:09162:100","Level 1","12"
"de:09162:100:11:14","München Hauptbahnhof","48.14008075","11.55751783","","","Pde:09162:100","Level 1","14"
"de:09162:100:16","Gleis 16-21","48.14035050","11.55874852","","","Pde:09162:100","Level 1",""
"de:09162:100:2","Bussteig 4","48.14160934","11.55794004","","","Pde:09162:100","Level 0",""
"de:09162:100:22","Gleis 22-26","48.14078211","11.55882937","","","Pde:09162:100","Level 1",""
"de:09162:100:23","B+R Vorplatz","48.14135757","11.55875751","","3","Pde:09162:100","Level 0",""
"de:09162:100:24","B+R Bfplatz Mitte","48.14035050","11.56074278","","3","Pde:09162:100","Level 0",""
"de:09162:100:25","B+R Bfplatz Süd","48.13949927","11.56054516","","3","Pde:09162:100","Level 0",""
"de:09162:100:26","B+R SüdOst","48.13943333","11.55914378","","3","Pde:09162:100","Level 0",""
"de:09162:100:27","Gleis 27-36","48.14142351","11.55718546","","","Pde:09162:100","Level 1",""
"de:09162:100:28","B+R SüdWest","48.13963715","11.55864971","","3","Pde:09162:100","Level 0",""
"de:09162:100:5:10","München Hauptbahnhof","48.14015868","11.55389762","","","Pde:09162:100","Level 1","10"
"de:09162:100:61","Zu Schalterhalle","48.14020064","11.56059007","","2","Pde:09162:100","Level 0",""
"de:09162:100:62","Zu Paul-Heyse","48.13970908","11.55577510","","2","Pde:09162:100","Level 0",""
"de:09162:100:63","Zu Bayerstr Tram","48.13921752","11.55395152","","2","Pde:09162:100","Level 0",""
"de:09162:100:65","Zugang Halle Süd","48.13952325","11.55891920","","2","Pde:09162:100","Level 0",""
"de:09162:100:66","Zugang Halle Nord","48.14108183","11.55922463","","2","Pde:09162:100","Level 0",""
"de:09162:100:67","Zu Starnberger Bf","48.14135757","11.55840717","","2","Pde:09162:100","Level 0",""
"de:09162:100:71","Schalterhalle","48.14024860","11.56023973","","3","Pde:09162:100","Level 1",""
"de:09162:100:72","Vert Paul-Heyse","48.13996685","11.55578408","","3","Pde:09162:100","Level 1",""
"de:09162:100:75","Vert Halle Süd","48.13974505","11.55889226","","3","Pde:09162:100","Level 1",""
"de:09162:100:76","Vert Halle Nord","48.14093197","11.55909887","","3","Pde:09162:100","Level 1",""
"de:09162:100:81","Verteiler GL05-10","48.13976903","11.55479594","","3","Pde:09162:100","Level 1",""
"de:09162:100:83","Verteiler GL11-15","48.13990690","11.55891920","","3","Pde:09162:100","Level 1",""
"de:09162:100:85","Verteiler GL16-21","48.14033851","11.55899107","","3","Pde:09162:100","Level 1",""
"de:09162:100:87","Verteiler GL22-26","48.14076412","11.55907192","","3","Pde:09162:100","Level 1",""
"de:09162:100:89","Verteiler GL27-36","48.14141152","11.55735614","","3","Pde:09162:100","Level 1",""
"de:09162:100:91","Lift N Bahnsteig","48.14102788","11.55921565","","3","Pde:09162:100","Level 1",""
"de:09162:100:92","Lift N Zugang","48.14102788","11.55921565","","2","Pde:09162:100","Level 0",""
"de:09162:5:12","Bus X30 Ostfriedh","48.12882172","11.60455362","","","Pde:09162:5","Level 0",""
"de:09162:5:13","Bus X30 Max-Weber","48.12871979","11.60479617","","","Pde:09162:5","Level 0",""
"de:09162:5:14","Bus Ri Orleanstr","48.12748463","11.60255936","","","Pde:09162:5","Level 0",""
"de:09162:5:15","Bus Süd Ausstieg","48.12735271","11.60285581","","","Pde:09162:5","Level 0",""
"de:09162:5:24","B+R Friedenstr","48.12717283","11.60726653","","3","Pde:09162:5","Level 0",""
"de:09162:5:25","B+R Belfortstr","48.12862386","11.60360141","","3","Pde:09162:5","Level 0",""
"de:09162:5:26","B+R Orleanstr SW","48.12862386","11.60360141","","3","Pde:09162:5","Level -1",""
"de:09162:5:27","B+R Orleanstr SO","48.12848595","11.60462549","","3","Pde:09162:5","Level 0",""
"de:09162:5:28","B+R Busbahnhof","48.12817416","11.60398768","","3","Pde:09162:5","Level 0",""
"de:09162:5:29","B+R Bahnhof","48.12753259","11.60315225","","3","Pde:09162:5","Level 0",""
"de:09162:5:3","Busbahnhof","48.12798829","11.60394277","","","Pde:09162:5","Level 0",""
"de:09162:5:41","Gleis 1+2","48.12767050","11.60492193","","","Pde:09162:5","Level 1",""
"de:09162:5:43","Gleis 3+4","48.12755058","11.60509261","","","Pde:09162:5","Level 1",""
"de:09162:5:45:86","München Ostbahnhof","48.12741867","11.60535312","","","Pde:09162:5","Level 0","6"
"de:09162:5:47:87","München Ostbahnhof","48.12741867","11.60548787","","","Pde:09162:5","Level 1","7"
"de:09162:5:47:88","München Ostbahnhof","48.12743066","11.60555075","","","Pde:09162:5","Level 1","8"
"de:09162:5:49","Gleis 13+14","48.12725678","11.60617059","","","Pde:09162:5","Level 1",""
"de:09162:5:51","Bahnhsteig U-Bahn","48.12805425","11.60364632","","","Pde:09162:5","Level -2",""
"de:09162:5:61","Ein Orleanstr SO","48.12749662","11.60285581","","2","Pde:09162:5","Level 0",""
"de:09162:5:62","Eingang Bahnhof","48.12830008","11.60458057","","2","Pde:09162:5","Level 0",""
"de:09162:5:63","Ein Orleanstr SW","48.12789835","11.60264919","","2","Pde:09162:5","Level 0",""
"de:09162:5:64","Ein BusBh West","48.12756257","11.60369124","","2","Pde:09162:5","Level -1",""
"de:09162:5:65","Ein Wörthstr","48.12862386","11.60308937","","2","Pde:09162:5","Level 0",""
"de:09162:5:66","Ein Belfortstr","48.12864784","11.60360141","","2","Pde:09162:5","Level -1",""
"de:09162:5:67","Ein BusBh Ost","48.12747263","11.60414040","","2","Pde:09162:5","Level -1",""
"de:09162:5:71","ZG Bahnhof Süd","48.12801827","11.60541600","","3","Pde:09162:5","Level -1",""
"de:09162:5:72","ZG Orleansplatz","48.12732273","11.60437396","","3","Pde:09162:5","Level -1",""
"de:09162:5:73","ZG Orleanspl Lift","48.12789835","11.60559567","","3","Pde:09162:5","Level -1",""
"de:09162:5:77","ZG Bahnhof Nord","48.12737070","11.60637720","","3","Pde:09162:5","Level -1",""
"de:09162:5:8","Tram 19","48.12873778","11.60352056","","","Pde:09162:5","Level 0",""
"de:09162:5:90","Taxi Friedenstr","48.12687902","11.60660178","","3","Pde:09162:5","Level 0",""
"de:09162:5:91","Ein Lift Orleanspl","48.12800028","11.60494888","","2","Pde:09162:5","Level -1",""
"de:09163:9:1","Bus","47.85094427","12.11993507","","","Pde:09163:9","Level 0",""
"de:09163:9:15:1","Rosenheim Bahnhof","47.85013045","12.11943201","","","Pde:09163:9","Level 1","1"
"de:09163:9:16:2","Rosenheim Bahnhof","47.85008826","12.11938709","","","Pde:09163:9","Level 1","2"
"de:09163:9:17:4","Rosenheim Bahnhof","47.84997975","12.11927031","","","Pde:09163:9","Level 1","4"
"de:09163:9:17:5","Rosenheim Bahnhof","47.84990138","12.11918048","","","Pde:09163:9","Level 1","5"
"de:09163:9:18","Gleis 6+7","47.84981095","12.11919845","","","Pde:09163:9","Level 1",""
"de:09163:9:19","Zug->Mühldorf","47.85048010","12.11849776","","","Pde:09163:9","Level 1",""
"de:09163:9:31","Regio Omnibusbf.","47.85115526","12.11835403","","","Pde:09163:9","Level 0",""
"de:09163:9:70","Unterführung","47.84988932","12.11962964","","3","Pde:09163:9","Level -1",""
"de:09163:9:80","P+R Südost","47.84871980","12.11962964","","3","Pde:09163:9","Level 0",""
"de:09163:9:81","P+R Südwest","47.84925634","12.11788691","","3","Pde:09163:9","Level 0",""
"de:09163:9:82","B+R Süd","47.84861732","12.11922540","","3","Pde:09163:9","Level 0",""
"de:09163:9:83","B+R West","47.84908151","12.11848878","","3","Pde:09163:9","Level 0",""
"de:09163:9:84","B+R Nord","47.85044996","12.12052795","","3","Pde:09163:9","Level 0",""
"de:09163:9:85","B+R Radstation","47.85085385","12.11817437","","3","Pde:09163:9","Level 0",""
"de:09163:9:87","Taxi","47.85082974","12.11854268","","3","Pde:09163:9","Level 0",""
"de:09163:9:90","Haupteingang","47.85054641","12.11966557","","2","Pde:09163:9","Level 0",""
"de:09163:9:91","Eingang Süd","47.84881023","12.11868641","","2","Pde:09163:9","Level 0",""
"de:09163:9:92","Eingang Nordwest","47.85113718","12.11909065","","2","Pde:09163:9","Level 0",""
"de:09163:9:93","Eingang Nordost","47.85033542","12.12023151","","2","Pde:09163:9","Level 0",""
"de:09172:42293:1:1","Freilassing Bahnhof","47.83676389","12.97647869","","","Pde:09172:42293","Level 0","1"
"de:09172:42293:2:3","Freilassing Bahnhof","47.83689655","12.97653259","","","Pde:09172:42293","Level 0","3"
"de:09172:42293:3:4","Freilassing Bahnhof","47.83693876","12.97655055","","","Pde:09172:42293","Level 0","4"
"de:09172:42293:3:5","Freilassing Bahnhof","47.83702921","12.97658649","","","Pde:09172:42293","Level 0","5"
"de:09172:42293:30","Bus","47.83627547","12.97789803","","","Pde:09172:42293","Level 0",""
"de:09172:42293:4:8","Freilassing Bahnhof","47.83721010","12.97665835","","","Pde:09172:42293","Level 0","8"
"de:09172:42293:70","Unterführung West","47.83686037","12.97690090","","3","Pde:09172:42293","Level -1",""
"de:09172:42293:71","Unterführung Ost","47.83659506","12.97848193","","3","Pde:09172:42293","Level -1",""
"de:09172:42293:80","P+R","47.83605236","12.97894007","","3","Pde:09172:42293","Level 0",""
"de:09172:42293:81","B+R","47.83651667","12.97650564","","3","Pde:09172:42293","Level 0",""
"de:09172:42293:82","Taxi","47.83624532","12.97749379","","3","Pde:09172:42293","Level 0",""
"de:09172:42293:90","Haupteingang","47.83640210","12.97724226","","2","Pde:09172:42293","Level 0",""
"de:09172:42293:91","Eingang West","47.83666742","12.97644276","","2","Pde:09172:42293","Level 0",""
"de:09172:42293:92","Eingang Ost","47.83635989","12.97865261","","2","Pde:09172:42293","Level 0",""
"de:09172:42293:93","Eing Unterf Süd","47.83638401","12.97839210","","2","Pde:09172:42293","Level -1",""
"de:09172:42293:94","Eing Unterf Nord","47.83746336","12.97885922","","2","Pde:09172:42293","Level -1",""
"de:09172:42293:95:96","Freilassing Bahnhof","47.83605839","12.97966771","","","Pde:09172:42293","Level 0","96"
"de:09172:42293:95:97","Freilassing Bahnhof","47.83599206","12.97961381","","","Pde:09172:42293","Level 0","97"
"de:09180:42873:1:1","Mittenwald Bahnhof","47.43962730","11.26543960","","","Pde:09180:42873","Level 0","1"
"de:09180:42873:2","Bus","47.44020451","11.26522401","","","Pde:09180:42873","Level 0",""
"de:09180:42873:3:2","Mittenwald Bahnhof","47.43957869","11.26548452","","","Pde:09180:42873","Level 0","2"
"de:09180:42873:3:3","Mittenwald Bahnhof","47.43954831","11.26562825","","","Pde:09180:42873","Level 0","3"
"de:09180:42873:40","P+R","47.43964553","11.26485570","","3","Pde:09180:42873","Level 0",""
"de:09180:42873:50","B+R","47.44051437","11.26576299","","3","Pde:09180:42873","Level 0",""
"de:09180:42873:60","Taxi","47.44033817","11.26534079","","3","Pde:09180:42873","Level 0",""
"de:09180:42873:70","Übergang","47.43900148","11.26517011","","3","Pde:09180:42873","Level 0",""
"de:09180:42873:90","Eingang Bahnhof","47.44038678","11.26540367","","2","Pde:09180:42873","Level 0",""
"de:09180:42873:91","Eingang Süd","47.44007084","11.26552943","","2","Pde:09180:42873","Level 0",""
"de:09180:42873:92","Eingang Dammkarst","47.44142574","11.26615825","","2","Pde:09180:42873","Level 0",""
"de:09262:156:1:1","Passau Hauptbahnhof","48.57379304","13.44908236","","","Pde:09262:156","Level 0","1"
"de:09262:156:2:2","Passau Hauptbahnhof","48.57381087","13.45030407","","","Pde:09262:156","Level 0","2"
"de:09262:156:2:3","Passau Hauptbahnhof","48.57372766","13.45031305","","","Pde:09262:156","Level 0","3"
